SCIP30030,重力場專題,3,高文芳,,3,658,物理研究所,選修,111-2-536954,zh-tw
SCIP30012,宇宙學簡介,3,高文芳,,3,658,物理研究所,選修,111-2-536955,en-us
SCIP30018,書報討論,1,張正宏,,3,658,物理研究所,必修,111-2-536957,en-us
SCIP30020,粒子物理(一),3,傅嵐熙 Anthony Francis,,3,658,物理研究所,選修,111-2-536958,en-us
SCIP20005,專題研究論文(二),3,林貴林,,3,658,物理研究所,必修,111-2-536959,zh-tw
SCIP30043,高能物理專題演講,1,楊毅,,3,658,物理研究所,選修,111-2-536960,en-us
SCIS30088,高等因果推論,3,林聖軒,,3,657,統計學研究所,選修,111-2-536900,zh-tw
SCIS30036,生物醫學研究方法概論,3,林聖軒,"跨院基本素養(106),基本素養-量性推理(110)",3,657,統計學研究所,選修,111-2-536901,zh-tw
SCIS30041,空間統計,3,黃信誠,,3,657,統計學研究所,選修,111-2-536902,zh-tw
SCIS30037,生物醫學資料分析,3,王秀瑛,,3,657,統計學研究所,選修,111-2-536903,zh-tw
SCIS30064,貝氏分析,3,洪慧念,,3,657,統計學研究所,選修,111-2-536904,zh-tw
SCIS30046,統計計算,3,高竹嵐,,3,657,統計學研究所,必修,111-2-536905,zh-tw
SCIS30049,統計學習,3,盧鴻興,,3,657,統計學研究所,選修,111-2-536906,en-us
SCIS30009,多變量分析,3,黃冠華,,3,657,統計學研究所,選修,111-2-536907,zh-tw
SCIS30013,專題討論,0,高竹嵐、彭南夫、陳志榮,,3,657,統計學研究所,必修,111-2-536908,en-us
IADI00071,統計推論,3,黃禮珊,,3,657,統計學研究所,選修,111-2-030001,zh-tw
MGBA30007,新創事業規劃,3,姜真秀、黃仕斌、黃寬丞、楊志偉,,3,712,企業管理碩士學位學程,必修,111-2-537150,en-us
MGBA30012,財務管理與投資,3,黃宜侯、劉助,,3,712,企業管理碩士學位學程,必修,111-2-537151,en-us
MGBA30014,資料科學與決策支援,3,王志軒,,3,712,企業管理碩士學位學程,必修,111-2-537152,en-us
MGBA30008,營運與供應鏈管理,3,陳文智、黃寬丞,,3,712,企業管理碩士學位學程,必修,111-2-537153,en-us
MGBA30013,資訊管理,3,向倩儀,,3,712,企業管理碩士學位學程,必修,111-2-537154,en-us
MGBA30001,MBA碩士論文,2,GMBA,,3,712,企業管理碩士學位學程,必修,111-2-537155,en-us
MGBA30004,企業管理概論:經濟學,2,姜真秀,,3,712,企業管理碩士學位學程,必修,111-2-537156,zh-tw
MGBA30018,全球數位轉型策略﹔從業者的視角,3,姜真秀、楊志偉,,3,712,企業管理碩士學位學程,選修,111-2-537157,en-us
MGBM30023,生產與作業管理,3,胡均立,,3,709,經營管理研究所,必修,111-2-230004,en-us
MGBM30079,整合分析,3,陳燕諭,,3,709,經營管理研究所,選修,111-2-230019,en-us
MGBM30010,品牌與整合行銷傳播,3,高瑞麟,,3,709,經營管理研究所,選修,111-2-230020,en-us
MGBM30083,消費者行為,3,高瑞麟,,3,709,經營管理研究所,選修,111-2-230021,en-us
MGBM30035,策略管理,3,姜真秀,,3,709,經營管理研究所,必修,111-2-230022,en-us
MGMS30051,知識經濟時代的策略思維,3,郭國泰,,3,700,管理科學系,選修,111-2-537009,en-us
MGEM30064,隨機過程,3,陳文智,,3,704,工業工程與管理學系,選修,111-2-537411,en-us
MGIF30060,財務計量經濟學,3,鄧惠文,,3,707,資訊管理與財務金融系財務金融碩博士班,必修,111-2-537702,en-us
MGIF30063,財務報表分析,3,林瑞嘉,,3,707,資訊管理與財務金融系財務金融碩博士班,必修,111-2-537703,en-us
MGBM30054,經營講座,3,林介鵬,,3,709,經營管理研究所,必修,111-2-230001,zh-tw
MGBM30084,企業永續經營策略,3,蔡鴻青,,3,709,經營管理研究所,選修,111-2-230002,zh-tw
MGBM30078,論文研討(博士班),2,溫金豐、姜真秀、胡均立、林介鵬、劉志諒、高瑞麟、陳燕諭,,3,709,經營管理研究所,必修,111-2-230005,zh-tw
MGBM30039,管理理論(二)(博士班),3,林介鵬、姜真秀、溫金豐、陳燕諭,,3,709,經營管理研究所,必修,111-2-230006,zh-tw
MGBM30060,計量經濟學(博士班),3,胡均立,,3,709,經營管理研究所,選修,111-2-230007,zh-tw
MGBM30082,零售管理與實務,3,陳美芳,,3,709,經營管理研究所,選修,111-2-230008,zh-tw
MGBM30013,多變量分析,3,丁承,,3,709,經營管理研究所,選修,111-2-230009,zh-tw
MGBM30027,科技與創新管理,3,林介鵬,,3,709,經營管理研究所,必修,111-2-230012,en-us
MGBM30053,經濟學:一種看世界的方法,3,葉俊顯、莊委桐,跨院基本素養(106),3,709,經營管理研究所,選修,111-2-230013,zh-tw
MGBM30011,商業數據分析,3,鄭辰仰,,3,709,經營管理研究所,選修,111-2-230014,zh-tw
MGBM30002,企業分析與評價,3,劉志諒,,3,709,經營管理研究所,選修,111-2-230015,zh-tw
MGBM30049,組織行為,3,溫金豐,,3,709,經營管理研究所,選修,111-2-230016,zh-tw
MGBM30033,策略性變革管理,3,溫金豐,,3,709,經營管理研究所,選修,111-2-230017,zh-tw
MGBM30064,財務經濟專題,3,劉志諒,,3,709,經營管理研究所,選修,111-2-230018,zh-tw
MGEM30057,論文研討(下),1,張永佳、巫佳煌,,3,704,工業工程與管理學系,必修,111-2-537400,zh-tw
MGEM30010,六標準差績效管理,3,彭文理,,3,704,工業工程與管理學系,選修,111-2-537401,zh-tw
MGEM30065,隨機規劃,3,陳勝一,,3,704,工業工程與管理學系,選修,111-2-537402,en-us
MGEM30011,創新與企業流程再造,3,林義貴,,3,704,工業工程與管理學系,選修,111-2-537403,zh-tw
MGEM30034,演算法與管理科學專論,3,林春成,,3,704,工業工程與管理學系,選修,111-2-537404,zh-tw
MGEM30078,深度學習,3,劉建良,,3,704,工業工程與管理學系,選修,111-2-537405,zh-tw
MGEM30079,研究方法論,3,賴學儀,,3,704,工業工程與管理學系,選修,111-2-537406,zh-tw
MGEM30015,商業智慧,3,王志軒,,3,704,工業工程與管理學系,選修,111-2-537407,zh-tw
MGEM30006,供應鏈管理,3,張永佳,,3,704,工業工程與管理學系,選修,111-2-537409,zh-tw
MGEM30023,排隊理論與應用,3,洪暉智,,3,704,工業工程與管理學系,選修,111-2-537410,en-us
MGEM30077,可靠度分析,3,董弘平,,3,704,工業工程與管理學系,選修,111-2-537412,zh-tw
MGIM30007,博士論文研究方法,3,資管所,,4,706,資訊管理研究所,必修,111-2-547600,en-us
MGIM30001,企管資訊論文研討,1,資管所,,3,706,資訊管理研究所,必修,111-2-537600,zh-tw
MGIM30004,分散式系統,3,莊詠婷,,3,706,資訊管理研究所,選修,111-2-537602,zh-tw
MGIM30040,資料通訊與網路,3,古政元,,3,706,資訊管理研究所,選修,111-2-537604,zh-tw
MGIM30041,資料探勘專題,3,劉敦仁,,3,706,資訊管理研究所,選修,111-2-537605,zh-tw
MGIM30039,資訊系統論文研討,1,資管所,,3,706,資訊管理研究所,必修,111-2-537606,zh-tw
MGIM30010,排程理論與應用,3,林妙聰,,3,706,資訊管理研究所,選修,111-2-537607,en-us
MGIM30044,賽局與策略,3,李永銘,,3,706,資訊管理研究所,選修,111-2-537608,en-us
MGIM30051,雲端計算理論與實務,3,廖秀玉,,3,706,資訊管理研究所,選修,111-2-537609,zh-tw
MGIM30015,智慧醫院管理與實務,3,黃興進,,3,706,資訊管理研究所,選修,111-2-537610,zh-tw
MGMS30016,個別研究 (博),1,管科系,,4,700,管理科學系,必修,111-2-547000,zh-tw
MGMS30087,論文研討(博),1,高國揚,,4,700,管理科學系,必修,111-2-547001,zh-tw
MGMS30028,國際企業管理,3,郭國泰,,3,700,管理科學系,選修,111-2-537000,zh-tw
MGMS30109,資料庫概念與實務應用,3,郭國倫,,3,700,管理科學系,選修,111-2-537001,zh-tw
MGMS30094,資訊管理,3,向倩儀,,3,700,管理科學系,必修,111-2-537002,zh-tw
MGMS30021,創新與技術移轉,3,黃瓊誼,,3,700,管理科學系,選修,111-2-537003,zh-tw
MGMS30019,創新與創業理論研討(一),3,黃瓊誼,,3,700,管理科學系,選修,111-2-537004,zh-tw
MGMS30003,中級會計學(二),3,蔡璧徽,校基本素養(106),3,700,管理科學系,選修,111-2-537005,zh-tw
MGMS30111,數量研究方法,2,盧浩鈞,,3,700,管理科學系,選修,111-2-537007,en-us
MGMS30017,個別研究 (碩),1,管科系,,3,700,管理科學系,必修,111-2-537008,zh-tw
MGMS30069,組織行為研討,3,高國揚,,3,700,管理科學系,選修,111-2-537010,zh-tw
MGMS30004,人力資源管理,3,李柏毅,,3,700,管理科學系,選修,111-2-537011,zh-tw
MGMS30112,商業溝通,3,李柏毅,,3,700,管理科學系,選修,111-2-537012,en-us
MGMS30014,信用風險與應用  ,2,陳宗岡,,3,700,管理科學系,選修,111-2-537013,zh-tw
MGMS30046,消費者行為,3,張家齊,,3,700,管理科學系,選修,111-2-537015,zh-tw
MGMS30081,行銷專題,3,張家齊,,3,700,管理科學系,選修,111-2-537016,zh-tw
MGMS30116,AI科技論文研討(二),3,向倩儀,,3,700,管理科學系,選修,111-2-537017,zh-tw
MGMS30108,管理科學實務講座（一）,3,陳宗岡、郭國泰、謝國文、高國揚、李柏毅、黃瓊誼、欒紀成、吳浩庠、向倩儀、朱博湧、朱慶忠,,3,700,管理科學系,選修,111-2-537018,zh-tw
MGMS30113,機器學習分類專題,3,盧浩鈞,,3,700,管理科學系,選修,111-2-537019,zh-tw
MGMS30027,善因行銷,3,欒紀成,,3,700,管理科學系,選修,111-2-537021,zh-tw
MGMS30115,信用風險實證分析,3,陳宗岡,,3,700,管理科學系,選修,111-2-537022,zh-tw
MGIF30027,博士班論文研討A,1,陳耀宗,,4,707,資訊管理與財務金融系財務金融博士班,必修,111-2-547700,en-us
MGIF30028,博士班論文研討B,0,陳耀宗,,4,707,資訊管理與財務金融系財務金融博士班,必修,111-2-547701,en-us
MGIF30087,高等財務計量(博),3,鍾惠民、陳煒朋,,4,707,資訊管理與財務金融系財務金融博士班,必修,111-2-547702,zh-tw
MGIF30036,投資學,3,李漢星,,3,707,資訊管理與財務金融系財務金融碩博士班,必修,111-2-537700,zh-tw
MGIF30053,衍生性商品理論,3,郭家豪,,3,707,資訊管理與財務金融系財務金融碩博士班,必修,111-2-537701,zh-tw
MGIF30092,公司理財,3,林智勇,,3,707,資訊管理與財務金融系財務金融碩博士班,必修,111-2-537704,zh-tw
MGIF30013,個別研究,1,財金所,,3,707,資訊管理與財務金融系財務金融碩博士班,必修,111-2-537705,zh-tw
MGIF30039,數據科學專題,3,黃思皓,,3,707,資訊管理與財務金融系財務金融碩博士班,選修,111-2-537706,zh-tw
MGIF30065,財務數值方法,3,戴天時,,3,707,資訊管理與財務金融系財務金融碩博士班,選修,111-2-537709,zh-tw
MGIF30070,財務隨機微積分,3,戴天時,,3,707,資訊管理與財務金融系財務金融碩博士班,選修,111-2-537710,zh-tw
MGIF30071,財務風險管理,3,郭家豪,,3,707,資訊管理與財務金融系財務金融碩博士班,選修,111-2-537711,zh-tw
MGIF30078,資料探勘與商業智慧,3,黃思皓,,3,707,資訊管理與財務金融系財務金融碩博士班,選修,111-2-537712,zh-tw
MGIF30095,財金資料處理,3,陳耀宗,,3,707,資訊管理與財務金融系財務金融碩博士班,選修,111-2-537715,zh-tw
MGIF30047,碩士論文研究,1,財金所,,3,707,資訊管理與財務金融系財務金融碩博士班,必修,111-2-537717,zh-tw
MGMT30023,博士論文研究,3,科管所,,4,708,科技管理研究所,必修,111-2-547800,en-us
MGMT30079,生技產業管理個案與實務,3,陳詩欣、高啟明,"校基本素養(106),博雅選修通識 (90),基本素養-組織管理(110)",3,708,科技管理研究所,選修,111-2-537801,zh-tw
MGMT30014,創業與新產品開發,3,林士平,"跨院基本素養(106),校基本素養(106),基本素養-組織管理(110)",3,708,科技管理研究所,選修,111-2-537802,en-us
MGMT30073,組織行為與管理實務,3,陳姵樺,,3,708,科技管理研究所,選修,111-2-537803,zh-tw
MGMT30039,機器學習演算法與應用,3,李昕潔,,3,708,科技管理研究所,選修,111-2-537804,zh-tw
MGMT30072,商務談判,3,陳姵樺,,3,708,科技管理研究所,選修,111-2-537805,zh-tw
MGMT30047,科技與邏輯推論,3,李昕潔,,3,708,科技管理研究所,選修,111-2-537806,en-us
MGMT30050,科技創新與人類的未來,3,袁建中,,3,708,科技管理研究所,選修,111-2-537807,zh-tw
MGMT30058,科技管理專題研討(二),1,科管所,,3,708,科技管理研究所,必修,111-2-537808,zh-tw
MGMT30056,科技管理專題研討（四）,0,科管所,,3,708,科技管理研究所,必修,111-2-537809,zh-tw
MGMT30040,創新管理與創業個案研究,3,林士平,,3,708,科技管理研究所,選修,111-2-537810,en-us
MGMT30042,產業分析與創新,3,蘇信寧,,3,708,科技管理研究所,必修,111-2-537811,en-us
MGMT30013,進階科技管理文獻評析,3,蘇信寧,,3,708,科技管理研究所,選修,111-2-537813,en-us
MGMT30043,智慧製造數據模式識別,3,李昕潔,,3,708,科技管理研究所,選修,111-2-537814,en-us
MGMT30045,碩士論文研究,3,科管所,,3,708,科技管理研究所,必修,111-2-537815,zh-tw
MGMT30011,創業與領導實習,3,黃仕斌,,3,708,科技管理研究所,選修,111-2-537816,zh-tw
MGMT30046,社會創新與創業,3,林士平,,3,708,科技管理研究所,選修,111-2-537817,en-us
MGMT30054,數位轉型永續創新創業管理,3,陳詩欣,,3,708,科技管理研究所,選修,111-2-537818,en-us
MGMT30060,企業研究方法,3,林亭汝,,3,708,科技管理研究所,選修,111-2-537819,zh-tw
MGBA10001,創業與創新實作專案(I),3,黃仕斌,"校基本素養(106),基本素養-組織管理(110)",1,QKQ,管理學院創業與創新管理跨域學程,必修,111-2-517152,zh-tw
MGMT30008,企業管理,3,林亭汝,,5,718,管理學院碩士在職專班-科管組,選修,111-2-557804,zh-tw
MGTM30036,運輸與物流研究專題,1,運管系,,4,701,運輸與物流管理學系交通運輸碩博士班,必修,111-2-547100,en-us
MGTM30010,專題研討（甲組）一,1,盧宗成,,3,703,運輸與物流管理學系物流管理碩博士班,必修,111-2-537200,zh-tw
MGTM30011,專題研討(甲組)二,1,運管系,,3,703,運輸與物流管理學系物流管理碩博士班,必修,111-2-537201,zh-tw
MGTM30012,專題研討(乙組)一,1,陳穆臻,,3,702,運輸與物流管理學系交通運輸碩博士班,必修,111-2-537202,zh-tw
MGTM30013,專題研討(乙組)二,1,運管系,,3,702,運輸與物流管理學系交通運輸碩博士班,必修,111-2-537203,zh-tw
MGTM30001,交通事故偵查與重建技術,3,吳宗修,,3,702,運輸與物流管理學系交通運輸碩博士班,選修,111-2-537204,zh-tw
MGTM30026,網路模式分析,3,張宗勝,,3,703,運輸與物流管理學系物流管理碩博士班,選修,111-2-537205,zh-tw
MGTM30014,巨量資料分析,3,王晉元,,3,703,運輸與物流管理學系物流管理碩博士班,選修,111-2-537206,zh-tw
MGTM30043,運輸安全,3,吳昆峰,,3,702,運輸與物流管理學系交通運輸碩博士班,選修,111-2-537207,en-us
MGTM30053,隨機規劃,3,黃寬丞,,3,703,運輸與物流管理學系物流管理碩博士班,選修,111-2-537208,zh-tw
MGTM30058,危險品運輸,3,林陳佑,,3,703,運輸與物流管理學系物流管理碩博士班,選修,111-2-537209,en-us
MGTM30059,海運資訊學,3,黃明居,,3,703,運輸與物流管理學系物流管理碩博士班,選修,111-2-537210,zh-tw
MGTM30061,軌道工程,3,林陳佑,,3,702,運輸與物流管理學系交通運輸碩博士班,選修,111-2-537212,en-us
MGTM30016,數學規劃,3,邱裕鈞,,3,703,運輸與物流管理學系物流管理碩博士班,選修,111-2-537213,zh-tw
MGTM30032,資料科學方法,3,盧宗成,,3,703,運輸與物流管理學系物流管理碩博士班,選修,111-2-537214,zh-tw
MGTM30039,運輸計量分析,3,胡守任,,3,703,運輸與物流管理學系物流管理碩博士班,選修,111-2-537215,zh-tw
MGTM30034,運輸需求分析,3,鍾易詩,,3,702,運輸與物流管理學系交通運輸碩博士班,選修,111-2-537216,zh-tw
MGTM30038,運輸計畫評估,3,閻姿慧,,3,702,運輸與物流管理學系交通運輸碩博士班,選修,111-2-537217,en-us
MGTM30007,公共運輸政策與規劃,3,黃台生、蔡輝昇,,3,702,運輸與物流管理學系交通運輸碩博士班,選修,111-2-537218,zh-tw
MGTM30006,全球供應鏈管理,3,陳穆臻,,3,703,運輸與物流管理學系物流管理碩博士班,選修,111-2-537300,zh-tw
MGTM30024,物流作業規劃模式,3,姚銘忠,,3,703,運輸與物流管理學系物流管理碩博士班,選修,111-2-537301,en-us
MGTM30022,海空運與複合運輸最佳化,3,張宗勝,,3,703,運輸與物流管理學系物流管理碩博士班,選修,111-2-537302,zh-tw
MGTM30042,運輸物流電子商務,3,陳穆臻,,3,703,運輸與物流管理學系物流管理碩博士班,選修,111-2-537303,zh-tw
BTBT30042,專題演講A-生科組,1,楊進木、林奇宏,,4,353,生醫科學與工程博士學位學程,必修,111-2-410036,zh-tw
BTBT30020,博士班書報討論（A）,1,謝仁俊,,4,350,生物科技學系,必修,111-2-410047,en-us
BTBT30078,生物有機實驗技術,1,吳東昆,,4,353,生醫科學與工程博士學位學程,選修,111-2-410051,zh-tw
BTBT30137,腫瘤免疫實驗技術,2,廖光文,,4,353,生醫科學與工程博士學位學程,選修,111-2-410053,zh-tw
BTBT20045,生科應用數學,3,朱智瑋,,4,353,生醫科學與工程博士學位學程,選修,111-2-410054,zh-tw
BTBT30155,論文研究,1,高雅婷、朱智瑋、林峻宇,,3,350,生物科技學系,必修,111-2-430101,en-us
BTBT30155,論文研究,1,何信瑩、羅惟正、陳亭妏,,3,350,生物科技學系,必修,111-2-430102,en-us
BTBT30155,論文研究,1,吳妍華、楊進木、林勇欣,,3,350,生物科技學系,必修,111-2-430103,en-us
BTMB30089,高等生物工程,2,鄒協成,,4,353,生醫科學與工程博士學位學程,必修,111-2-430201,zh-tw
BTMB30007,分子抗癌特論,3,趙瑞益,,4,353,生醫科學與工程博士學位學程,選修,111-2-430203,zh-tw
